-39.99447983483664, 0.08555814389966576
-45.239961579650455, 0.18259823133908193
-50.17322278282565, 0.2977047153250829
-55.19701469467965, 0.4975302781059212
-60.136016869624726, 0.6306921183081801
-65.22163463130815, 0.824959978802566
-70.2745730152246, 0.9164511962197912
-75.24757940757587, 0.9565563001645011
-80.34291265994679, 0.981379378871016
-85.24393609856807, 0.9950980933349528
-90.26993607648741, 1.001868023891275
-95.23057729887279, 1.0030846682932755
-100.18636077591441, 0.9890237035892115
